id_number,name,name_english,slug,type,country_code,poster_path,total_episodes,latest_episode_sub,latest_episode_dub,airing_status,aired_from,runtime,rating_type,has_sub,has_dub,mal_score,genres,id
3492,Crayon Shin-chan Movie 12: Arashi wo Yobu! Yuuhi no Kasukabe Boys,Crayon Shin-chan Movie 12: Arashi wo Yobu! Yuuhi no Kasukabe Boys,crayon-shin-chan-movie-12-arashi-wo-yobu-yuuhi-no-kasukabe-boys,Movie,jp,53/b2/53b22309db223d27a88b8505bf248872/53b22309db223d27a88b8505bf248872.jpg,1.0,1.0,0,1,"Apr 17, 2004",97.0,G,1,0,7.03,"Action,Adventure,Comedy,Fantasy,Historical,Seinen",aDn6LL
3494,Devilman: Yochou Sirene-hen,Devilman: The Demon Bird,devilman-the-demon-bird,OVA,jp,d7/3c/d73c3c1ce925ae0cd4d0335f3857c7dd/d73c3c1ce925ae0cd4d0335f3857c7dd.jpg,1.0,1.0,1,1,"Feb 25, 1990",57.0,R+,1,1,7.03,"Demons,Horror,Sci-Fi,Supernatural",Iosqxy
3501,Gatchaman Crowds Insight: Inbound,Gatchaman Crowds Insight,gatchaman-crowds-insight,ONA,jp,dd/9e/dd9e8286499044aa31fc2f4e0648af20/dd9e8286499044aa31fc2f4e0648af20.jpg,1.0,1.0,1,1,"Jun 20, 2015",14.0,PG-13,0,1,7.03,"Adventure,Sci-Fi",kKr0oi
3502,Hitsugi no Chaika OVA,Hitsugi no Chaika OVA,hitsugi-no-chaika-ova,OVA,jp,01/7b/017bc0e6b3b56d8f328c2b93b97d15ea/017bc0e6b3b56d8f328c2b93b97d15ea.jpg,1.0,1.0,1,1,"Mar 10, 2015",23.0,R,0,1,7.02,"Action,Adventure,Comedy,Fantasy",RRDiqo
3505,Kimi no Koe wo Todoketai,Your Voice -KIMIKOE-,your-voice-kimikoe,Movie,jp,36/45/364589e2477f5acc433ac1024073ceba/364589e2477f5acc433ac1024073ceba.jpg,1.0,1.0,0,1,"Aug 25, 2017",94.0,PG-13,1,0,7.04,Drama,zT1NwU
3496,Doraemon Movie 16: Nobita no Sousei Nikki,Doraemon Movie 16: Nobita's Diary of the Creation of the World,doraemon-movie-16-nobitas-diary-of-the-creation-of-the-world,Movie,jp,e4/9d/e49dcd529f2ebc68e31c6c0c5977683f/e49dcd529f2ebc68e31c6c0c5977683f.jpg,1.0,1.0,0,1,"Mar 4, 1995",98.0,PG,1,0,7.01,"Adventure,Comedy,Fantasy,Kids,Sci-Fi,Shounen",RVY4uH
3498,Elf wo Karu Mono-tachi,Those Who Hunt Elves,those-who-hunt-elves,TV,jp,66/78/6678bcad96d1689d16a28400d0e5ff3a/6678bcad96d1689d16a28400d0e5ff3a.jpg,12.0,12.0,12,1,"Oct 4, 1996",24.0,PG-13,0,1,7.03,"Adventure,Comedy,Ecchi,Fantasy,Magic,Shounen",tajhk6
3499,Fei Ren Zai,Fei Ren Zai,fei-ren-zai,ONA,jp,c9/06/c906ebc2cf1d39b662394f8e63c8dede/c906ebc2cf1d39b662394f8e63c8dede.jpg,48.0,48.0,0,1,"Mar 29, 2018",5.0,PG-13,1,0,7.03,"Comedy,Slice of Life,Supernatural",3pZnhn
3500,Fukumenkei Noise,Anonymous Noise,anonymous-noise,TV,jp,1b/b8/1bb8f494b36cd3a2ff6e216274c8e355/1bb8f494b36cd3a2ff6e216274c8e355.jpg,12.0,12.0,12,1,"Apr 11, 2017",24.0,PG-13,1,1,7.03,"Drama,Music,Romance,School,Shoujo",N3kEdk
3510,Mermaid Melody Pichi Pichi Pitch,Mermaid Melody: Pichi Pichi Pitch,mermaid-melody-pichi-pichi-pitch,TV,jp,60/d5/60d5e91d1f21172fca1f3ba39d13aac6/60d5e91d1f21172fca1f3ba39d13aac6.jpg,52.0,52.0,0,1,"Apr 5, 2003",24.0,PG,1,0,7.03,"Adventure,Comedy,Magic,Music,Romance,Shoujo",CqcbZm
3503,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,How Not to Summon a Demon Lord,how-not-to-summon-a-demon-lord,TV,jp,60/27/602788d6d75532e17432d7feb780afa7/602788d6d75532e17432d7feb780afa7.jpg,12.0,12.0,12,1,"Jul 5, 2018",23.0,PG-13,1,1,7.03,"Comedy,Ecchi,Fantasy,Magic,Harem,Isekai",YvHhVN
3507,Lost Universe,Lost Universe,lost-universe,TV,jp,85/8a/858a6e5e9c53b1896d346e556a6032a0/858a6e5e9c53b1896d346e556a6032a0.jpg,26.0,26.0,26,1,"Apr 3, 1998",22.0,PG-13,0,1,7.03,"Adventure,Comedy,Drama,Sci-Fi,Shounen,Space",Hoio12
3508,Lupin III: Seven Days Rhapsody,Lupin III: Seven Days Rhapsody,lupin-iii-seven-days-rhapsody,Special,jp,ef/da/efda4a98d164873e44d26d44d9fecc0c/efda4a98d164873e44d26d44d9fecc0c.jpg,1.0,1.0,1,1,"Sep 8, 2006",92.0,PG-13,1,1,7.03,"Action,Adventure,Comedy,Seinen",H2VtxY
3512,Murder Princess,Murder Princess,murder-princess,OVA,jp,ef/5e/ef5eed0c02112c2d07ed4bce379f9dfc/ef5eed0c02112c2d07ed4bce379f9dfc.jpg,6.0,6.0,6,1,"Mar 28, 2007",24.0,R,1,1,7.03,"Action,Adventure,Fantasy",sH2Z3U
3513,Anyamal Tantei Kiruminzoo,Anyamal Tantei Kiruminzoo,anyamal-tantei-kiruminzoo,TV,jp,3f/1c/3f1c7f11fe7b2d04aa300c1c67457096/3f1c7f11fe7b2d04aa300c1c67457096.jpg,50.0,50.0,0,1,"Oct 5, 2009",23.0,G,1,0,7.02,"Comedy,Magic,Shoujo",tkDKME
3517,Choujigen Game Neptune The Animation,Hyperdimension Neptunia,hyperdimension-neptunia,TV,jp,e9/fe/e9fe317574bce188a01abc28460f0ba2/e9fe317574bce188a01abc28460f0ba2.jpg,12.0,13.0,13,1,"Jul 12, 2013",24.0,PG-13,1,1,7.02,"Action,Comedy,Fantasy,Parody,Sci-Fi,Supernatural",96TYCy
3521,Happiness Charge PreCure! Movie: Ningyou no Kuni no Ballerina,Happiness Charge PreCure! Movie: Ningyou no Kuni no Ballerina,happiness-charge-precure-movie-ningyou-no-kuni-no-ballerina,Movie,jp,2b/2e/2b2e67467d627cdbae22ed24d36b060e/2b2e67467d627cdbae22ed24d36b060e.jpg,1.0,1.0,0,1,"Oct 11, 2014",71.0,G,1,0,7.02,"Fantasy,Kids,Magic,Shoujo",t11g4h
3522,Hime Chen! Otogi Chikku Idol Lilpri,Spellbound! Magical Princess Lilpri,spellbound-magical-princess-lilpri,TV,jp,7b/4f/7b4fe2a36679171414875d943b53cfb0/7b4fe2a36679171414875d943b53cfb0.jpg,51.0,51.0,0,1,"Apr 4, 2010",24.0,PG,1,0,7.02,"Magic,Shoujo",SRlRb4
3532,No Guns Life 2nd Season,No Guns Life,no-guns-life,TV,jp,e4/31/e4316ce57ce019c7751b94b2036c2d1c/e4316ce57ce019c7751b94b2036c2d1c.jpg,12.0,12.0,12,1,"Jul 10, 2020",23.0,PG-13,1,1,7.02,"Action,Drama,Sci-Fi,Seinen",d6QepG
3533,One Piece Movie 3: Chinjuu-jima no Chopper Oukoku,One Piece: Chopper Kingdom of Strange Animal Island,one-piece-chopper-kingdom-of-strange-animal-island,Movie,jp,1f/ed/1fed4b5260a27fe18d3e2dee6e5c068a/1fed4b5260a27fe18d3e2dee6e5c068a.jpg,1.0,1.0,0,1,"Mar 2, 2002",55.0,PG-13,1,0,7.02,"Action,Adventure,Comedy,Fantasy,Shounen,Super Power",4z0YNn
3535,Osake wa Fuufu ni Natte kara: Yuzu Atsukan,Osake wa Fuufu ni Natte kara: Yuzu Atsukan,osake-wa-fuufu-ni-natte-kara-yuzu-atsukan,ONA,jp,59/ac/59acb75d5d1b6f2ca84ef2c8796141a3/59acb75d5d1b6f2ca84ef2c8796141a3.jpg,1.0,1.0,0,1,"Oct 6, 2018",3.0,PG-13,1,0,7.02,"Comedy,Romance,Slice of Life",hfIF3m
3524,Kachou Ouji,Legend of Black Heaven,legend-of-black-heaven,TV,jp,79/ab/79aba2db4a2b84c7b9e1c395827e6909/79aba2db4a2b84c7b9e1c395827e6909.jpg,13.0,13.0,13,1,"Jul 8, 1999",25.0,R,0,1,7.02,"Adventure,Comedy,Music,Sci-Fi,Space,Slice of Life",eM865e
3529,Natsu-iro Kiseki,Natsu-iro Kiseki,natsu-iro-kiseki,TV,jp,00/d5/00d5e5e88ea34ac3c54f3521df3abf97/00d5e5e88ea34ac3c54f3521df3abf97.jpg,12.0,12.0,0,1,"Apr 6, 2012",24.0,PG-13,1,0,7.02,"School,Slice of Life,Supernatural",tySLZq
3539,Sora wo Kakeru Shoujo,The Girl Who Leapt Through Space,the-girl-who-leapt-through-space,TV,jp,2f/da/2fda9e2c91f6e66e9428c951dee54408/2fda9e2c91f6e66e9428c951dee54408.jpg,26.0,26.0,0,1,"Jan 6, 2009",24.0,PG-13,1,0,7.01,"Adventure,Comedy,Sci-Fi,Space",4h30zV
3541,Wan Jie Shen Zhu,Wan Jie Shen Zhu,wan-jie-shen-zhu,ONA,cn,93/d6/93d6bce4fd48ad8a4932b17d8a97779c/93d6bce4fd48ad8a4932b17d8a97779c.jpg,60.0,60.0,0,1,"Feb 6, 2019",9.0,PG-13,1,0,7.02,"Adventure,Fantasy",82af0C
3530,Nerawareta Gakuen,Psychic School Wars,psychic-school-wars,Movie,jp,8f/fd/8ffda4f9b1e176e7eb462334a2a1cf97/8ffda4f9b1e176e7eb462334a2a1cf97.jpg,1.0,1.0,1,1,"Oct 19, 2012",106.0,PG-13,1,1,7.02,"Romance,School,Sci-Fi",OeRYUy
3534,Orenchi no Furo Jijou,Orenchi no Furo Jijou,orenchi-no-furo-jijou,TV,jp,a0/ad/a0ad2058409835e523cb2e30c6297683/a0ad2058409835e523cb2e30c6297683.jpg,13.0,13.0,0,1,"Oct 6, 2014",4.0,PG-13,1,0,7.02,"Comedy,Fantasy,Josei",WFBFwU
3536,Punch Line,Punch Line,punch-line,TV,jp,06/a1/06a1d34e063f0f1299c44bffd7cd6f4e/06a1d34e063f0f1299c44bffd7cd6f4e.jpg,12.0,12.0,0,1,"Apr 10, 2015",23.0,PG-13,1,0,7.02,"Comedy,Ecchi,Sci-Fi,Super Power,Supernatural",wKwe8g
3540,Strike Witches,Strike Witches,strike-witches,TV,jp,6a/70/6a70881e64c876c9115b7110df20a272/6a70881e64c876c9115b7110df20a272.jpg,12.0,12.0,12,1,"Jul 4, 2008",24.0,R+,1,1,7.02,"Action,Ecchi,Magic,Sci-Fi,Military",m8Qa46
3543,Overlord: Ple Ple Pleiades,Overlord: Ple Ple Pleiades,overlord-ple-ple-pleiades,Special,jp,ae/75/ae756952b89f86eb13279babe6d0f85b/ae756952b89f86eb13279babe6d0f85b.jpg,8.0,8.0,0,1,"Sep 25, 2015",3.0,PG-13,1,0,7.01,"Action,Comedy,Fantasy,Magic",gW5N7C
3544,Peach Girl,Peach Girl: Super Pop Love Hurricane,peach-girl-super-pop-love-hurricane,TV,jp,bf/ae/bfae4d3e34c2a928fad3713f8611578b/bfae4d3e34c2a928fad3713f8611578b.jpg,25.0,25.0,25,1,"Jan 8, 2005",24.0,PG-13,1,1,7.01,"Drama,Romance,School,Shoujo,Slice of Life",GmS9Y6
3547,Rosario to Vampire Capu2,Rosario + Vampire 2nd Season,rosario-vampire-2nd-season,TV,jp,46/3d/463d64e3fa49e2308a74e08b8af4ccf9/463d64e3fa49e2308a74e08b8af4ccf9.jpg,13.0,13.0,13,1,"Oct 2, 2008",24.0,R+,1,1,7.01,"Comedy,Ecchi,Fantasy,Romance,School,Vampire,Harem",jMur9B
3548,"Shikabane Hime: Kuro – Soredemo, Hito to Shite","Corpse Princess: Kuro - Even So, As a Person",corpse-princess-kuro-even-so-as-a-person,Special,jp,0e/e1/0ee1888e73ec05e70248bdfb990649e7/0ee1888e73ec05e70248bdfb990649e7.jpg,1.0,1.0,1,1,"Aug 5, 2009",23.0,R,1,1,7.01,"Action,Adventure,Drama,Horror,Supernatural",yvO5cC
3549,Shinmai Maou no Testament: Toujou Basara no Hard Sweet na Nichijou,The Testament of Sister New Devil OVA,the-testament-of-sister-new-devil-ova,OVA,jp,ca/4f/ca4f8fb5e25c447cc337783fc3142562/ca4f8fb5e25c447cc337783fc3142562.jpg,1.0,1.0,1,1,"Jun 22, 2015",25.0,R+,1,1,7.01,"Action,Demons,Ecchi,Fantasy,Romance,Harem",5viaTb
3551,Starship Operators,Starship Operators,starship-operators,TV,jp,ee/4b/ee4b99faf9817634dabc54399fbe41d8/ee4b99faf9817634dabc54399fbe41d8.jpg,13.0,13.0,13,1,"Jan 5, 2005",24.0,PG-13,1,1,7.01,"Drama,Sci-Fi,Space,Military",Ceu0UY
3554,Yeon-ae Halujeon 2,A Day Before Us 2,a-day-before-us-2,ONA,kr,34/36/3436e8463771c39dc9e710d01412f55b/3436e8463771c39dc9e710d01412f55b.jpg,15.0,15.0,0,1,"Mar 30, 2018",2.0,PG-13,1,0,7.12,"Romance,Slice of Life",xtNrUp
3552,To Be Hero,TO BE HERO,to-be-hero,TV,jp,47/f2/47f26a1316c251a7b260b53525b1b488/47f26a1316c251a7b260b53525b1b488.jpg,12.0,12.0,0,1,"Oct 5, 2016",11.0,PG-13,1,0,7.01,Comedy,7rElII
3553,Tsukuyomi: Moon Phase,Tsukuyomi: Moon Phase,tsukuyomi-moon-phase,TV,jp,48/d8/48d82a580baf378bd51b656ea6ce3e81/48d82a580baf378bd51b656ea6ce3e81.jpg,26.0,26.0,26,1,"Oct 5, 2004",24.0,PG-13,1,1,7.01,"Comedy,Fantasy,Romance,Vampire,Seinen",hHPzUZ
3556,Aldnoah.Zero 2nd Season,Aldnoah.Zero 2nd Season,aldnoahzero-2nd-season,TV,jp,d3/16/d3169eb4934a495f795694172dbe035b/d3169eb4934a495f795694172dbe035b.jpg,12.0,12.0,12,1,"Jan 11, 2015",23.0,R,1,1,7.01,"Action,Mecha,Sci-Fi,Space",16JDwW
3563,Gunslinger Girl: Il Teatrino OVA,Gunslinger Girl: Il Teatrino OVA,gunslinger-girl-il-teatrino-ova,OVA,jp,8d/35/8d3500e63be6a4cd952793750313ef34/8d3500e63be6a4cd952793750313ef34.jpg,2.0,2.0,2,1,"Oct 24, 2008",23.0,PG-13,1,1,7.01,"Action,Drama,Sci-Fi,Military",hsO4qo
3565,Kill Me Baby: Butsuzou Kegatte Nise Halloween,Kill Me Baby: Butsuzou Kegatte Nise Halloween,kill-me-baby-butsuzou-kegatte-nise-halloween,OVA,jp,98/a3/98a3f78adbccb3b833f1a30e7f985297/98a3f78adbccb3b833f1a30e7f985297.jpg,1.0,1.0,0,1,"Oct 16, 2013",27.0,PG-13,1,0,7.01,"Comedy,School",J1dXYq
3558,Chicchana Yukitsukai Sugar Specials,Sugar: A Little Snow Fairy Summer Special,sugar-a-little-snow-fairy-summer-special,Special,jp,4c/f3/4cf350dcd9e60753739bdb879769feaa/4cf350dcd9e60753739bdb879769feaa.jpg,2.0,2.0,2,1,"Aug 21, 2003",24.0,G,1,1,7.01,"Comedy,Magic,Shoujo,Slice of Life",6w4cD3
3560,Dr. Slump,Dr. Slump,dr-slump,TV,jp,7e/c4/7ec4a72790fad8a375f2d21aa52fa1c7/7ec4a72790fad8a375f2d21aa52fa1c7.jpg,74.0,74.0,0,1,"Nov 26, 1997",25.0,PG-13,0,0,7.01,"Comedy,Sci-Fi,Shounen,Slice of Life",7t7zS8
3562,Gundam Build Divers Re:Rise,GUNDAM BUILD DIVERS Re:RISE,gundam-build-divers-rerise,ONA,jp,ce/20/ce20f41a3d37d18566853e5a48dd6017/ce20f41a3d37d18566853e5a48dd6017.jpg,13.0,13.0,13,1,"Oct 10, 2019",24.0,G,1,1,7.01,"Action,Mecha,Sci-Fi",3BGY6y
3566,"Kono Danshi, Sekka ni Nayandemasu.",This Boy Suffers From Crystallization,this-boy-suffers-from-crystallization,OVA,jp,5b/8b/5b8b014208b8b91fc2fa1426ba7d1281/5b8b014208b8b91fc2fa1426ba7d1281.jpg,1.0,1.0,0,1,"Dec 3, 2014",27.0,PG-13,1,0,7.01,"Drama,School,Shounen Ai",nxa8KG
3567,Koutetsu Jeeg,Koutetsu Jeeg,koutetsu-jeeg,TV,jp,9e/c7/9ec7473df0bef35734762d659298a953/9ec7473df0bef35734762d659298a953.jpg,46.0,46.0,0,1,"Oct 5, 1975",22.0,PG-13,1,0,7.01,"Action,Demons,Mecha,Sci-Fi,Shounen",0i0IXU
3581,Devil May Cry,Devil May Cry,devil-may-cry,TV,jp,92/87/9287a06fb0b3eaffc782f40693d976c2/9287a06fb0b3eaffc782f40693d976c2.jpg,12.0,12.0,12,1,"Jun 14, 2007",24.0,R,1,1,7.0,"Action,Demons,Fantasy",2hkoJC
3582,Digimon Tamers: Boukensha-tachi no Tatakai,Digimon Tamers: Battle of Adventurers,digimon-tamers-battle-of-adventurers,Movie,jp,0b/85/0b85c53e20f893e258580349e31bf026/0b85c53e20f893e258580349e31bf026.jpg,1.0,1.0,1,1,"Jul 14, 2001",50.0,PG,1,1,7.0,"Adventure,Drama,Sci-Fi,Shounen",Oyhw9q
3569,Kyokou Suiri,In/Spectre,inspectre,TV,jp,88/79/8879157734fc30ba22d50a3831d62c23/8879157734fc30ba22d50a3831d62c23.jpg,12.0,12.0,12,1,"Jan 12, 2020",24.0,R,1,1,7.0,"Comedy,Demons,Mystery,Romance,Shounen,Supernatural",QQeevl
3570,Lupin III: Twilight Gemini no Himitsu,Lupin III: Twilight Gemini no Himitsu,lupin-iii-twilight-gemini-no-himitsu,Special,jp,d0/0a/d00a810731d51e2e0f658ddb1d538cdf/d00a810731d51e2e0f658ddb1d538cdf.jpg,1.0,1.0,1,1,"Aug 2, 1996",90.0,R+,1,1,7.01,"Action,Adventure,Comedy,Shounen",vAfdGW
3571,Mahou Shoujo Ikusei Keikaku,Magical Girl Raising Project,magical-girl-raising-project,TV,jp,9d/bf/9dbf1b1d31c434c6d41c90cc3b8659e4/9dbf1b1d31c434c6d41c90cc3b8659e4.jpg,12.0,12.0,12,1,"Oct 2, 2016",24.0,R,1,1,7.01,"Action,Fantasy,Magic,Supernatural,Thriller",iWdMrO
3573,.hack//Sign,.hack//Sign,hacksign,TV,jp,e8/50/e850e0cebb0782e05071e6699377af0a/e850e0cebb0782e05071e6699377af0a.jpg,26.0,26.0,26,1,"Apr 4, 2002",24.0,PG-13,1,1,7.0,"Adventure,Mystery,Fantasy,Game,Magic,Sci-Fi",Po1OXg
3590,"Iriya no Sora, UFO no Natsu","Iriya no Sora, UFO no Natsu",iriya-no-sora-ufo-no-natsu,OVA,jp,e5/f2/e5f21172874c614755aa20b91591c9f0/e5f21172874c614755aa20b91591c9f0.jpg,6.0,6.0,0,1,"Feb 25, 2005",27.0,R+,1,1,7.0,"Drama,Romance,Sci-Fi",2Xvt2x
3593,Kyuuketsuhime Miyu,Vampire Princess Miyu,vampire-princess-miyu,OVA,jp,5f/54/5f54bf4396762246bebe13f87c6c8351/5f54bf4396762246bebe13f87c6c8351.jpg,4.0,4.0,4,1,"Jul 21, 1988",28.0,PG-13,1,1,7.0,"Action,Demons,Drama,Horror,Shoujo,Vampire",bhWMGx
3575,Ace wo Nerae!,Aim for the Ace!,aim-for-the-ace,TV,jp,a2/34/a23449a9e8edec33ea61d1117f5b4ff9/a23449a9e8edec33ea61d1117f5b4ff9.jpg,26.0,26.0,0,1,"Oct 5, 1973",24.0,PG-13,1,0,7.0,"Drama,Romance,School,Shoujo,Sports",5sVWW4
3576,Anne Happy♪,Anne-Happy,anne-happy,TV,jp,7c/24/7c24617fcc77c1a459fcb76b26095e17/7c24617fcc77c1a459fcb76b26095e17.jpg,12.0,12.0,0,1,"Apr 7, 2016",23.0,PG-13,1,0,7.0,"Comedy,School,Slice of Life",R31TiH
3577,Astro Boy: Tetsuwan Atom,Astro Boy (2003),astro-boy-2003,TV,jp,80/8a/808a6d8708c6618d2b5c533cec738f6f/808a6d8708c6618d2b5c533cec738f6f.jpg,50.0,50.0,0,1,"Apr 6, 2003",24.0,G,1,0,7.0,"Action,Adventure,Kids,Mecha,Sci-Fi,Shounen,Super Power",PqroJv
3579,Brotherhood: Final Fantasy XV,Brotherhood: Final Fantasy XV,brotherhood-final-fantasy-xv,ONA,jp,19/3a/193ae3584c285e878e9e7510aef8b540/193ae3584c285e878e9e7510aef8b540.jpg,5.0,5.0,0,1,"Mar 31, 2016",14.0,PG-13,1,0,7.0,Action,z3F3ja
3580,Deadman Wonderland: Akai Knife Tsukai,Deadman Wonderland: Akai Knife Tsukai,deadman-wonderland-akai-knife-tsukai,OVA,jp,8a/75/8a75ada6415845ccb20faa31ed227b06/8a75ada6415845ccb20faa31ed227b06.jpg,1.0,1.0,1,1,"Oct 8, 2011",27.0,R,1,1,7.0,"Action,Horror,Sci-Fi,Shounen",jujccG
3583,Dog Days,Dog Days,dog-days,TV,jp,8d/fb/8dfb11306916644dcaebc3c0087ce088/8dfb11306916644dcaebc3c0087ce088.jpg,13.0,13.0,0,1,"Apr 2, 2011",24.0,PG-13,1,0,7.0,"Action,Adventure,Fantasy,Magic",yI2f47
3596,Lupin III: Lupin vs. Fukusei-ningen,Lupin III: The Secret of Mamo,lupin-iii-the-secret-of-mamo,Movie,jp,f7/e7/f7e753a970e25b43d787734c413b7ab0/f7e753a970e25b43d787734c413b7ab0.jpg,1.0,1.0,1,1,"Dec 16, 1978",102.0,R+,1,1,7.0,"Action,Adventure,Comedy,Mystery,Seinen",nrZlH8
3584,Dog Days'',Dog Days'',dog-days,TV,jp,55/2c/552cbc375682749074f9b4803aa4fd84/552cbc375682749074f9b4803aa4fd84.jpg,12.0,12.0,0,1,"Jan 11, 2015",23.0,PG-13,1,0,7.0,"Action,Adventure,Fantasy,Magic",dYnwnJ
3585,Doraemon Movie 08: Nobita to Ryuu no Kishi,Doraemon Movie 08: Nobita and the Knights on Dinosaurs,doraemon-movie-08-nobita-and-the-knights-on-dinosaurs,Movie,jp,a3/34/a334a614c145d937a253eb92165f35fe/a334a614c145d937a253eb92165f35fe.jpg,1.0,1.0,0,1,"Mar 14, 1987",91.0,PG,1,0,6.99,"Adventure,Comedy,Fantasy,Kids,Shounen",4Z75YO
3586,Futari wa Precure,Pretty Cure,pretty-cure,TV,jp,46/c3/46c334d98017151be1e62553ca8951de/46c334d98017151be1e62553ca8951de.jpg,49.0,49.0,0,1,"Feb 1, 2004",24.0,G,1,0,7.0,"Action,Comedy,Fantasy,Magic,Shoujo",w1kQIV
3588,Inazuma Eleven Go,Inazuma Eleven Go,inazuma-eleven-go,TV,jp,5d/2e/5d2ed96b2d49b3456b94704d9ec36251/5d2ed96b2d49b3456b94704d9ec36251.jpg,47.0,47.0,0,1,"May 4, 2011",24.0,G,1,0,7.0,"Shounen,Sports,Super Power",XGOcUx
3600,Nana Recaps,Nana: Special Recaps,nana-special-recaps,Special,jp,cb/36/cb36de7b6a5b578731ea3be75c6f254c/cb36de7b6a5b578731ea3be75c6f254c.jpg,3.0,3.0,0,1,"Jun 21, 2006",23.0,R,1,0,7.0,"Comedy,Drama,Music,Romance,Shoujo,Slice of Life",SFnRNL
3606,Project ARMS,Project ARMS,project-arms,TV,jp,70/87/7087f3db191b3c94b7d5ecb5d8da0a0c/7087f3db191b3c94b7d5ecb5d8da0a0c.jpg,26.0,26.0,26,1,"Apr 7, 2001",24.0,R,1,1,7.0,"Action,Martial Arts,Super Power",RqDLbA
3591,Keppeki Danshi! Aoyama-kun,Clean Freak! Aoyama-kun,clean-freak-aoyama-kun,TV,jp,8d/83/8d832eba4bdfbc219e652c67de6ad2ee/8d832eba4bdfbc219e652c67de6ad2ee.jpg,12.0,12.0,0,1,"Jul 3, 2017",23.0,PG-13,1,0,7.0,"Comedy,Sports,Seinen",GirDho
3595,Lupin III: Harimao no Zaihou wo Oe!!,Lupin III: Harimao no Zaihou wo Oe!!,lupin-iii-harimao-no-zaihou-wo-oe,Special,jp,3b/47/3b47e3d3296f54e5d164508cd2e5a6db/3b47e3d3296f54e5d164508cd2e5a6db.jpg,1.0,1.0,1,1,"Aug 4, 1995",90.0,PG-13,1,1,7.0,"Action,Adventure,Comedy,Mystery,Seinen",zAmJB4
3611,Uchi no Maid ga Uzasugiru!,UzaMaid!,uzamaid,TV,jp,2d/0e/2d0e943f9e90dfadc9423a8744e86354/2d0e943f9e90dfadc9423a8744e86354.jpg,12.0,12.0,0,1,"Oct 5, 2018",23.0,PG-13,1,0,7.0,"Comedy,Shoujo Ai,Slice of Life",sepA0S
3604,Pokemon Movie 07: Rekkuu no Houmonsha Deoxys,Pokemon The Movie 07: Destiny Deoxys,pokemon-the-movie-07-destiny-deoxys,Movie,jp,a2/f1/a2f1c5524709893c5ef7b89ead4ed97f/a2f1c5524709893c5ef7b89ead4ed97f.jpg,1.0,1.0,1,1,"Jul 17, 2004",98.0,PG,1,1,7.0,"Action,Adventure,Comedy,Fantasy,Kids,Sci-Fi",gRet8I
3609,Shingeki! Kyojin Chuugakkou,Attack on Titan: Junior High,attack-on-titan-junior-high,TV,jp,3f/3f/3f3f8b29c4c90a31b150ba24f13c98fb/3f3f8b29c4c90a31b150ba24f13c98fb.jpg,12.0,12.0,12,1,"Oct 4, 2015",17.0,PG-13,1,1,7.0,"Comedy,Parody,School,Shounen",92PUeK
3613,"Wake Up, Girls!","Wake Up, Girls!",wake-up-girls,TV,jp,ab/58/ab5854a42cba265984793fb0ed8b74c0/ab5854a42cba265984793fb0ed8b74c0.jpg,12.0,12.0,0,1,"Jan 11, 2014",24.0,PG-13,1,0,7.0,"Drama,Music",RAK3Va
3619,Rinne no Lagrange Season 2,Lagrange: The Flower of Rin-ne Season 2,lagrange-the-flower-of-rin-ne-season-2,TV,jp,ec/85/ec858f4ac3f1c4c0fff9cf5bd8a41ed8/ec858f4ac3f1c4c0fff9cf5bd8a41ed8.jpg,12.0,12.0,12,1,"Jul 8, 2012",24.0,PG-13,1,1,6.99,"Action,Comedy,Mecha,Sci-Fi",WtvEMG
3622,Stop!! Hibari-kun!,Stop!! Hibari-kun!,stop-hibari-kun,TV,jp,ae/85/ae8550fe92bdab142fcaeb9694ae4df9/ae8550fe92bdab142fcaeb9694ae4df9.jpg,35.0,35.0,0,1,"May 20, 1983",24.0,R+,1,0,6.98,"Comedy,Shounen",UEq36T
3618,Renkin San-kyuu Magical? Pokaan,Renkin San-kyuu Magical? Pokaan,renkin-san-kyuu-magical-pokaan,TV,jp,fd/6e/fd6e1fd8200922d4fa13f1f469d313fb/fd6e1fd8200922d4fa13f1f469d313fb.jpg,12.0,12.0,0,1,"Apr 4, 2006",24.0,R+,1,0,6.99,"Comedy,Ecchi,Magic,Parody,Vampire",gqFHee
3620,Ryuusei no Rockman Tribe,Mega Man Star Force Tribe,mega-man-star-force-tribe,TV,jp,c9/b1/c9b1c804bc0f5342af29335a3d907c02/c9b1c804bc0f5342af29335a3d907c02.jpg,21.0,21.0,0,1,"Nov 3, 2007",10.0,PG,1,0,6.99,Adventure,DgFdPK
3621,Seisenshi Dunbine,Aura Battler Dunbine,aura-battler-dunbine,TV,jp,e1/d6/e1d62dc4446e0cb806b1e64a1ca1ff36/e1d62dc4446e0cb806b1e64a1ca1ff36.jpg,49.0,49.0,0,1,"Feb 5, 1983",24.0,PG-13,1,0,6.99,"Action,Adventure,Drama,Fantasy,Mecha,Sci-Fi",YAjDxI
